"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.90940290936266e-14,0.308651845521071,0.603,0.414,1.28424975039322e-09,"2","STAB1"
1.09183442162866e-13,0.357851270817687,0.876,0.802,1.77281155039846e-09,"2","LGMN"
1.10170913429305e-13,0.274810194414251,0.739,0.561,1.78884512135163e-09,"2","LAMC1"
1.67098179694022e-13,0.30542073177069,0.754,0.637,2.71317314369183e-09,"2","ODF3B"
3.73444183303142e-13,0.251631000366418,0.409,0.238,6.06361320429312e-09,"2","CA12"
4.59305004831033e-13,0.283392242423635,0.66,0.483,7.45773536344149e-09,"2","DAB2"
1.11297248751877e-12,0.268205984093399,0.782,0.625,1.80713342798422e-08,"2","PLXDC2"
1.55783466583904e-12,0.274294875529269,0.639,0.469,2.52945614692286e-08,"2","PDGFRB"
2.41540433304247e-12,0.267176852482689,0.866,0.791,3.92189201556105e-08,"2","CTSL"
3.6927750508422e-12,0.410626264025115,0.639,0.447,5.99595885005248e-08,"2","SELENOP"
4.79539048423136e-12,0.255191894187352,0.617,0.453,7.78627552924646e-08,"2","ITGAV"
7.85796446194969e-12,0.27334197068697,0.825,0.682,1.27589768968677e-07,"2","FCGR3A"
1.05404332397532e-11,0.366706027375093,0.541,0.41,1.71145014513873e-07,"2","ADAMTS4"
1.40667800660047e-11,0.283528749465105,0.615,0.459,2.28402307931718e-07,"2","BGN"
1.57131977652707e-11,0.264391010409233,0.658,0.511,2.551351921147e-07,"2","CD151"
8.18420249405036e-11,0.270894713648584,0.766,0.621,1.32886895895896e-06,"2","MAF"
1.86526557938931e-10,0.276804707567563,0.502,0.356,3.02863172125443e-06,"2","RSAD2"
3.78624097998091e-10,0.258081211218241,0.713,0.595,6.147719479195e-06,"2","LHFPL2"
4.2551321728131e-08,0.273099342917743,0.364,0.24,0.000690905810899662,"2","TPSB2"
5.73044766385441e-08,0.270542332848356,0.634,0.523,0.000930452787180041,"2","ANXA2"
1.23867161627569e-07,0.26802088476148,0.589,0.454,0.00201123110334683,"2","C1QA"
1.71587015060363e-07,0.279864997080194,0.62,0.504,0.00278605836353512,"2","LY6E"
4.3932538513075e-07,0.683805894440927,0.378,0.268,0.00713332627836798,"2","CLEC3B"
4.22200489253673e-06,0.327196448359566,0.672,0.58,0.0685526934401189,"2","CCL21"
4.23788525346403e-06,0.373973636758121,0.256,0.168,0.0688105428604954,"2","MMP3"
8.29685269128457e-06,0.297405187708117,0.778,0.723,0.134715997148388,"2","AHNAK"
0.000150132367728848,0.475611898231872,0.656,0.619,1,"2","MMP1"
2.48149335844581e-142,1.97478906289259,0.959,0.652,4.02920076610847e-138,"3","FBP1"
6.97109122457035e-133,1.80038666198211,0.761,0.237,1.13189608213349e-128,"3","MT1G"
6.22909069213514e-132,1.19605605351858,1,0.992,1.01141745568198e-127,"3","LYZ"
6.34607400588595e-132,1.57762614903738,0.978,0.81,1.0304120363357e-127,"3","NUPR1"
3.94901080083268e-124,1.07107015281145,0.744,0.21,6.41200883731202e-120,"3","SLC11A1"
4.96565961502736e-120,1.17702318576059,0.938,0.618,8.06274151691993e-116,"3","PLAUR"
3.78772405403714e-115,0.845482741638074,0.519,0.082,6.15012754654011e-111,"3","MT1H"
1.02016058573625e-103,1.02464796813286,0.952,0.796,1.65643474305995e-99,"3","PGD"
9.05571900504407e-103,1.26209280129201,0.969,0.846,1.47037709484901e-98,"3","S100A8"
5.3774412720891e-102,1.51572844708596,0.931,0.604,8.73135139349106e-98,"3","CHI3L1"
6.19596784358947e-102,1.22716568156585,0.981,0.924,1.00603929876362e-97,"3","S100A9"
8.79751479536097e-97,1.15682564813375,0.526,0.11,1.42845247732276e-92,"3","SPP1"
1.8822343723836e-93,0.967150631605176,0.718,0.265,3.05618395043925e-89,"3","INHBA"
7.73404476580787e-89,0.75444022537109,0.531,0.124,1.25577684862422e-84,"3","TREM1"
5.98554917497662e-84,1.0814427557079,0.969,0.876,9.71873619540954e-80,"3","MMP9"
7.86987407758407e-83,1.0481140393538,0.923,0.62,1.27783145397733e-78,"3","C15orf48"
5.06524028132025e-82,0.986665575641666,0.9,0.604,8.22443064477969e-78,"3","SLC39A8"
6.37129377186792e-82,0.715312224747197,0.971,0.919,1.03450696973819e-77,"3","TYROBP"
2.18451440126808e-81,0.953654043519548,0.971,0.92,3.54699603333897e-77,"3","ITGB2"
4.95569064412566e-78,0.857122324079949,0.957,0.84,8.04655489886684e-74,"3","CYBB"
5.99015772812251e-77,0.820497759807655,0.998,0.984,9.72621910315252e-73,"3","CTSD"
2.75223246860026e-76,0.764840503860793,0.962,0.874,4.46879985926625e-72,"3","SQOR"
8.13284366513768e-76,0.710768922264866,0.988,0.973,1.32052982590841e-71,"3","WARS"
3.18061190596807e-75,1.20637006512864,0.964,0.78,5.16435955172036e-71,"3","KRT16"
2.90544408501175e-73,0.55942900935946,1,1,4.71756956083358e-69,"3","PSAP"
1.10728010728256e-72,0.837750314001499,0.974,0.918,1.79789071019469e-68,"3","FCER1G"
2.53109587830722e-72,0.884928669241126,0.746,0.313,4.10974037760744e-68,"3","CHIT1"
4.06749201735543e-71,0.776181715208099,0.969,0.881,6.60438678858001e-67,"3","IFI6"
9.67108914396528e-69,1.30044331888466,0.842,0.518,1.57029474430564e-64,"3","S100A2"
5.38196687153835e-68,0.733957595575647,0.909,0.698,8.73869960931681e-64,"3","APLP2"
9.98621746647912e-67,0.699062284143785,0.727,0.353,1.62146213003221e-62,"3","BCAT1"
2.59342156548334e-66,0.651457828398147,0.715,0.319,4.21093859587529e-62,"3","OSCAR"
4.05279491550793e-66,0.589090798733824,0.608,0.218,6.58052310431022e-62,"3","HK3"
3.38961097403967e-65,0.690589133981012,0.952,0.797,5.50371133854821e-61,"3","ASAH1"
5.49455498814598e-64,0.702396108827861,0.978,0.917,8.92150893425262e-60,"3","CSTB"
8.20653579377027e-64,0.668434412954257,0.572,0.199,1.33249521683448e-59,"3","CYP27B1"
9.88389466903608e-64,0.497236293026578,1,1,1.60484797741139e-59,"3","S100A6"
4.24449911941751e-63,0.800119903294814,0.995,0.992,6.89179322019821e-59,"3","CTSB"
2.82070767061628e-62,0.737015817338664,0.981,0.929,4.57998304477965e-58,"3","CAPG"
3.40218361848372e-62,0.758450822576861,0.976,0.942,5.52412554133202e-58,"3","GBP5"
1.17029433385813e-61,1.05980306597546,0.904,0.647,1.90020690988545e-57,"3","G0S2"
5.50217871611686e-61,0.746437940983464,0.89,0.672,8.93388758135895e-57,"3","AP5B1"
9.4841871714309e-61,0.673007380976891,0.971,0.914,1.53994747102523e-56,"3","ICAM1"
1.45979728261912e-60,0.654929713051835,0.964,0.908,2.37027284778867e-56,"3","SRGN"
1.84510528774644e-60,0.675593515867932,0.9,0.678,2.99589745571389e-56,"3","STX11"
7.09895642875524e-59,0.816662967578393,0.978,0.919,1.15265755533699e-54,"3","APOE"
9.61075684010531e-59,0.743188018294083,0.962,0.925,1.5604985881279e-54,"3","CTSS"
8.16004173404789e-57,0.805741799505993,0.94,0.843,1.32494597635736e-52,"3","GM2A"
1.06629505459152e-56,0.96902199639585,0.756,0.463,1.73134328014025e-52,"3","EGLN3"
1.45816825761485e-55,0.824998735005489,0.675,0.318,2.36762779988923e-51,"3","GJB2"
4.59364263655223e-54,0.659869964350563,0.94,0.866,7.45869754896986e-50,"3","PLD3"
9.91022465446818e-54,0.915619392854999,0.931,0.786,1.609123177146e-49,"3","IDO1"
1.33524217060175e-52,0.729083776773572,0.907,0.749,2.16803271240607e-48,"3","CD14"
1.84047037048554e-52,0.732898027181348,0.9,0.666,2.98837174055737e-48,"3","FCGR3A"
2.05857821702635e-52,0.646152574160207,0.816,0.576,3.34251345098568e-48,"3","RALA"
9.75930917577351e-50,0.748973545243089,0.993,0.987,1.58461903087034e-45,"3","SOD2"
5.84812507696554e-49,0.676432928743669,0.907,0.772,9.49560068746895e-45,"3","ALDH2"
1.77423538811904e-47,0.52067854194639,0.548,0.219,2.88082599968889e-43,"3","IL1RN"
2.03741087773577e-47,0.562087398108341,0.911,0.747,3.30814404217957e-43,"3","CEBPA"
4.32491073336137e-47,0.982332629221838,0.562,0.244,7.02235755775886e-43,"3","MARCO"
5.91144499409272e-47,0.467531559170485,0.483,0.174,9.59841323690835e-43,"3","AQP9"
3.81268014546335e-46,0.804838446553196,0.821,0.527,6.19064875218884e-42,"3","KRT6B"
4.97483525274902e-46,0.481705030668449,0.459,0.159,8.07763999988858e-42,"3","SLC7A11"
6.20355168783052e-45,0.53036401685723,0.435,0.144,1.00727068755304e-40,"3","SPRR2A"
6.41873058928736e-45,0.584814623000558,0.849,0.664,1.04220928578259e-40,"3","ATP6V1A"
8.34833429744318e-45,0.584481546419799,0.981,0.966,1.35551903987585e-40,"3","LAPTM5"
3.9600314500402e-44,0.695932807863128,0.988,0.959,6.42990306543028e-40,"3","IFI30"
7.71102644907957e-43,0.564198110729731,0.897,0.726,1.25203936453705e-38,"3","SCPEP1"
1.9156823998129e-42,0.642914815989086,0.811,0.524,3.1104935125762e-38,"3","S100A14"
4.99631696598889e-42,0.882768089324291,0.799,0.518,8.11251985767617e-38,"3","S100A7"
7.62903027260088e-42,0.689156423216538,0.864,0.738,1.23872564536221e-37,"3","TFRC"
1.23123729525559e-41,0.296827662551245,0.268,0.057,1.99915999630649e-37,"3","OLR1"
1.38841271867813e-41,0.666939041798916,0.964,0.928,2.25436573131768e-37,"3","GLUL"
1.40973836262654e-41,0.552177549806353,0.974,0.899,2.28899217939671e-37,"3","TXN"
3.4068081839516e-41,0.494995499708716,0.998,0.981,5.53163444828222e-37,"3","KRT5"
7.50677779960917e-41,0.648234920128099,0.952,0.816,1.21887551132254e-36,"3","CCL18"
1.5475245852314e-40,0.462411948068617,0.502,0.2,2.51271566904022e-36,"3","NCF1"
2.4050630339174e-40,0.433890021501377,0.978,0.953,3.90510084817169e-36,"3","IFI27"
4.67656371060562e-40,0.485901692501739,0.962,0.923,7.59333649691035e-36,"3","CNDP2"
7.74308140696488e-40,0.476978748902016,0.928,0.833,1.25724412804889e-35,"3","ATP6V0B"
1.36151985674513e-39,0.32933392157363,1,1,2.21069979139707e-35,"3","ITM2B"
1.65342190488068e-38,0.515466130662134,0.914,0.838,2.68466114695476e-34,"3","ATP6V1B2"
1.7728115509061e-38,0.629096954336982,0.895,0.568,2.87851411520623e-34,"3","MMP1"
6.79146770845122e-38,0.531881930659387,0.911,0.765,1.10273061182122e-33,"3","ITGAX"
8.76533021926431e-38,0.720658443733134,0.983,0.978,1.42322666770195e-33,"3","FN1"
1.0529192266229e-37,0.395352218918703,0.455,0.176,1.7096249482676e-33,"3","SORT1"
1.60159701471857e-37,0.418727828868165,0.995,0.987,2.60051307279854e-33,"3","GABARAP"
1.606403321632e-37,0.373984102183344,0.998,0.994,2.60831707333388e-33,"3","ENO1"
1.97117610994755e-37,0.503901163767281,0.768,0.536,3.20059864972184e-33,"3","CCR1"
2.59983087619818e-36,0.471120568450095,0.931,0.861,4.22134539368298e-32,"3","PITPNA"
2.87251259926814e-36,0.511491638307927,0.84,0.662,4.66409870743168e-32,"3","RILPL2"
9.89086853730312e-36,0.401714410709473,0.478,0.202,1.60598032440191e-31,"3","RAB20"
1.18141203056922e-35,0.605431609344732,0.885,0.692,1.91825871403524e-31,"3","FABP5"
1.19526359570935e-35,0.532588032449398,0.825,0.639,1.94074950035328e-31,"3","C2"
2.40751329052489e-35,0.497805456092524,0.981,0.921,3.90907932982526e-31,"3","KRT14"
4.54074339761126e-35,0.586870368930167,0.754,0.538,7.37280505470141e-31,"3","DDIT4"
9.8326021790403e-35,0.588540857714587,0.555,0.286,1.59651961581077e-30,"3","CNFN"
1.65636213671755e-34,0.47557079788671,0.438,0.177,2.68943520138829e-30,"3","ADM"
2.02071355146776e-34,0.462917716198971,0.644,0.367,3.28103259351821e-30,"3","TLR2"
2.57745739830405e-34,0.503535447051916,0.909,0.789,4.18501757762628e-30,"3","C4orf3"
3.27905778632444e-34,0.49407498523183,0.806,0.606,5.32420612765499e-30,"3","SLC31A2"
6.80272063453498e-34,0.501384907308385,0.565,0.283,1.10455774942944e-29,"3","IVL"
1.47540557750579e-33,0.355765774531185,0.349,0.118,2.39561603619614e-29,"3","CD300E"
2.36961469173948e-33,0.485395678718743,0.627,0.362,3.84754337497739e-29,"3","ITGAM"
9.30658955872572e-33,0.461580242697444,0.641,0.372,1.5111109466503e-28,"3","FCGR2B"
2.00803842566886e-32,0.437727279770929,0.943,0.887,3.26045199175853e-28,"3","SPI1"
4.80702670239876e-32,0.52676704365871,0.799,0.602,7.80516925668486e-28,"3","TNS3"
6.30698466264849e-32,0.424549827844569,0.579,0.297,1.02406509967423e-27,"3","EGR2"
7.39610383576279e-32,0.43696003319859,0.88,0.718,1.2009053798128e-27,"3","MYD88"
1.36180905685938e-31,0.419666790580972,0.978,0.954,2.21116936562257e-27,"3","RNF213"
1.4046340331229e-31,0.536359306090564,0.73,0.473,2.28070427958165e-27,"3","MT1X"
2.00045687021643e-31,0.510939009642004,0.761,0.564,3.24814182017042e-27,"3","MYOF"
2.54826875174993e-31,0.402666709946119,0.464,0.207,4.13762397221636e-27,"3","DSC2"
3.42008943307327e-31,0.513315091290495,0.531,0.261,5.55319921248107e-27,"3","HSD11B1"
4.35939675746599e-31,0.407970842324245,0.945,0.862,7.07835251509752e-27,"3","LGALS3BP"
7.0039721774909e-31,0.455598553200793,0.782,0.546,1.1372349624592e-26,"3","NIBAN2"
1.99329780412584e-30,0.554620376039663,0.842,0.704,3.23651764455913e-26,"3","CD68"
2.39352960111624e-30,0.535660753525941,0.696,0.439,3.88637401333244e-26,"3","LYPD3"
2.83719578157072e-30,0.306739174701981,1,0.997,4.60675479053639e-26,"3","S100A10"
3.93544945633824e-30,0.383281537556072,0.447,0.189,6.3899892822564e-26,"3","LCE3D"
3.94527706037271e-30,0.473883356788051,0.742,0.509,6.40594636292717e-26,"3","KYNU"
6.988552258998e-30,0.439507550504934,0.957,0.914,1.13473123029351e-25,"3","GBP1"
1.05457886799576e-29,0.501992234729227,0.677,0.425,1.71231970796471e-25,"3","NCF2"
1.15385811160907e-29,0.452407244344855,0.993,0.973,1.87351941581965e-25,"3","MT2A"
2.23174472082285e-29,0.364706569844921,0.495,0.239,3.62368390320007e-25,"3","SLC16A3"
2.404560443993e-29,0.353322843399142,0.397,0.162,3.90428479291143e-25,"3","BHLHE41"
2.99432948134301e-29,0.337602686903551,0.435,0.186,4.86189277885665e-25,"3","PRXL2A"
5.15248629866825e-29,0.517179373578412,0.878,0.714,8.36609200314763e-25,"3","IL4I1"
6.08846110653369e-29,0.287328488911079,1,0.993,9.88583429867875e-25,"3","SERF2"
7.49944909196336e-29,0.388222592496401,0.55,0.289,1.21768554906209e-24,"3","SLC31A1"
7.50005986185018e-29,0.381990755826036,0.928,0.86,1.21778471976861e-24,"3","VAMP8"
7.95247425961611e-29,0.376439245815372,0.981,0.956,1.29124324553387e-24,"3","TYMP"
8.49195938156391e-29,0.526194636124523,0.969,0.956,1.37883944478453e-24,"3","HSPA5"
1.72321793804176e-28,0.458533545562794,0.701,0.436,2.7979889659984e-24,"3","ACSL1"
1.98119721197767e-28,0.378129706577269,0.459,0.215,3.21686991308814e-24,"3","PRAM1"
2.08591246235075e-28,0.369864626137785,0.347,0.13,3.38689606511892e-24,"3","SPRR2D"
2.51228043246296e-28,0.428825710806704,0.459,0.218,4.0791897381901e-24,"3","C5AR1"
5.36163793226857e-28,0.408692429273273,0.947,0.908,8.70569151062448e-24,"3","S100A11"
9.09475169248346e-28,0.466628027870639,0.859,0.728,1.47671483230854e-23,"3","SLAMF8"
1.0308584871996e-27,0.629995105229914,0.773,0.558,1.67380492566599e-23,"3","SNX10"
1.93261074372574e-27,0.412259194688967,0.904,0.805,3.13798006458748e-23,"3","MGAT1"
1.99600354799437e-27,0.395573142988668,0.622,0.353,3.24091096087846e-23,"3","VEGFA"
3.01721707479647e-27,0.388552992242183,0.538,0.289,4.89905536434703e-23,"3","TLR8"
4.51696174408908e-27,0.370608317359191,0.969,0.93,7.33419078387744e-23,"3","PLXNB2"
5.49969237612265e-27,0.358474869288986,0.538,0.281,8.92985051111035e-23,"3","ARRDC4"
9.74422337261558e-27,0.448857663529311,0.746,0.546,1.58216954901159e-22,"3","FCGR2A"
1.65479080812526e-26,0.274777277214266,0.299,0.103,2.68688383515299e-22,"3","CCL4"
2.89109025505135e-26,0.526453694096406,0.909,0.782,4.69426324712687e-22,"3","CTSL"
3.468095477079e-26,0.436338132276442,0.825,0.671,5.63114662613317e-22,"3","FGR"
3.77616433580994e-26,0.379936795751709,0.672,0.438,6.13135803205459e-22,"3","UPP1"
3.87148944467846e-26,0.388080550766863,0.892,0.715,6.28613741132441e-22,"3","ARHGEF10L"
5.57523827798655e-26,0.309183773144416,0.476,0.229,9.05251439196677e-22,"3","NCEH1"
6.43525505048194e-26,0.268739882193302,1,0.999,1.04489236254675e-21,"3","CD44"
8.18429866701629e-26,0.411154436102572,0.833,0.689,1.32888457456343e-21,"3","GPCPD1"
1.06115200874912e-25,0.415211963265233,0.694,0.451,1.72299251660594e-21,"3","SERPINA1"
1.12997184615288e-25,0.290551232823508,0.998,0.996,1.83473528659843e-21,"3","RTN4"
1.13523859902668e-25,0.328076112741092,0.356,0.143,1.84328691323962e-21,"3","MMP12"
1.47423825862365e-25,0.450880773280867,0.687,0.481,2.39372066052722e-21,"3","AKT1S1"
1.65758318548418e-25,0.481672429740647,0.907,0.808,2.69141781827066e-21,"3","GRN"
2.7890721750777e-25,0.369360428851138,0.471,0.236,4.52861649067366e-21,"3","PLBD1"
3.16855665964986e-25,0.476354207373319,0.61,0.383,5.14478544827348e-21,"3","VSIG4"
4.26806276567884e-25,0.379384683098598,0.766,0.565,6.93005351263273e-21,"3","CORO1C"
9.93830346805158e-25,0.320944033773444,0.471,0.235,1.61368233410754e-20,"3","PPARGC1B"
1.4037513688545e-24,0.267878378065108,0.325,0.125,2.27927109760906e-20,"3","HK2"
1.60834409987259e-24,0.43382764143258,0.931,0.916,2.61146831496313e-20,"3","SDCBP"
2.01791741398801e-24,0.36635819571608,0.919,0.833,3.27649250509233e-20,"3","VAMP5"
3.01746204358474e-24,0.467265736251782,0.768,0.554,4.89945312016854e-20,"3","IGSF6"
6.02290876171792e-24,0.363963133586983,0.6,0.366,9.77939695640138e-20,"3","ADGRE2"
8.49266058092659e-24,0.267195713871304,0.289,0.106,1.37895329852505e-19,"3","HTRA4"
1.08057305895778e-23,0.433725052703264,0.739,0.576,1.75452647582975e-19,"3","HEXB"
1.78266654290845e-23,0.40991766359572,0.878,0.791,2.89451566572046e-19,"3","EMILIN2"
2.07643375485364e-23,0.260912287503147,0.309,0.118,3.37150548775586e-19,"3","F3"
2.70669715984483e-23,0.385358857224611,0.725,0.519,4.39486417844005e-19,"3","SLC39A11"
2.91279527185444e-23,0.372786467018301,0.584,0.324,4.72950568291005e-19,"3","PI15"
4.69808884046967e-23,0.397977742656947,0.978,0.982,7.62828685027061e-19,"3","HLA-DQA1"
5.61888839513435e-23,0.380481212356925,0.806,0.663,9.12338908717964e-19,"3","SRC"
6.00016734032816e-23,0.41965454760393,0.938,0.888,9.74247171049083e-19,"3","G3BP2"
7.03571222163714e-23,0.322581736085988,0.543,0.301,1.14238859342722e-18,"3","IL17RA"
7.35478487987936e-23,0.305489896615741,0.978,0.974,1.19419642094601e-18,"3","TAPBP"
8.35926195127509e-23,0.337707557357061,0.95,0.919,1.35729336302854e-18,"3","TSPO"
8.46008233968866e-23,0.342264847219114,0.55,0.316,1.37366356949525e-18,"3","RBM47"
1.32510958451499e-22,0.413943535950779,0.847,0.738,2.151580432377e-18,"3","HLA-DOA"
2.15835174802824e-22,0.360194966755228,0.854,0.708,3.50451573327346e-18,"3","RNF130"
2.77427879958869e-22,0.371401416529547,0.902,0.84,4.50459648689216e-18,"3","ARAP1"
2.87788982364285e-22,0.378591410324664,0.801,0.621,4.67282970664889e-18,"3","PLXDC2"
2.89086609028319e-22,0.375933982133059,0.577,0.345,4.69389927079281e-18,"3","ELL2"
3.30244597010509e-22,0.412358394454937,0.766,0.618,5.36218152165963e-18,"3","SLC43A2"
3.63173089697499e-22,0.438701470344606,0.888,0.753,5.89684145741829e-18,"3","ACP5"
9.57704509412827e-22,0.349010060242477,0.423,0.213,1.55502481193361e-17,"3","CP"
2.23328588644071e-21,0.46465782851221,0.467,0.251,3.62618629381378e-17,"3","APOBEC3A"
2.60767799746622e-21,0.349878506214417,0.935,0.889,4.2340867644859e-17,"3","ARF3"
7.34192782063643e-21,0.338053018917823,0.993,0.995,1.19210882023674e-16,"3","CD63"
9.27388663625068e-21,0.281616528258461,0.411,0.204,1.50580097312802e-16,"3","GCHFR"
1.50355636722656e-20,0.331506588873468,0.548,0.328,2.44132447346577e-16,"3","LIMK2"
1.55124734478134e-20,0.324995737654656,0.914,0.885,2.51876031372146e-16,"3","YWHAG"
2.44147660141498e-20,0.336907428546916,0.467,0.254,3.96422555771751e-16,"3","SCD"
2.65453655472258e-20,0.419446516012408,0.648,0.433,4.31017100390305e-16,"3","CRABP2"
2.87298399244905e-20,0.38229464685767,0.598,0.375,4.66486410853952e-16,"3","BCL2A1"
3.36122726396786e-20,0.372760867824572,0.51,0.299,5.45762470850461e-16,"3","SIGLEC10"
5.04509891740518e-20,0.351929849686911,0.615,0.406,8.1917271121908e-16,"3","SREBF1"
5.1249379951057e-20,0.29609888134623,0.517,0.296,8.32136182265312e-16,"3","ABCC3"
5.31834578676238e-20,0.332313354435262,0.916,0.855,8.63539805396607e-16,"3","CAPZA2"
6.12115989331826e-20,0.355890325861368,0.545,0.334,9.93892731878085e-16,"3","SERPINE1"
6.70974129944357e-20,0.346783607589467,0.799,0.673,1.08946069479065e-15,"3","SLC3A2"
9.945487125637e-20,0.438913398241963,0.574,0.388,1.61484874458968e-15,"3","SLC2A3"
1.1892208833669e-19,0.34855374105194,0.897,0.832,1.93093794832283e-15,"3","UBXN6"
1.39449861314648e-19,0.261656971836487,0.311,0.133,2.26424739816594e-15,"3","PDZK1IP1"
1.54808760948967e-19,0.354219060142738,0.665,0.469,2.51362985152838e-15,"3","SLC27A3"
2.56542000073577e-19,0.323382501109027,0.519,0.306,4.16547245519467e-15,"3","C17orf58"
2.76940276318319e-19,0.371993730385513,0.888,0.808,4.49667926658054e-15,"3","DDRGK1"
3.50715825019845e-19,0.319583421497648,0.543,0.332,5.69457285084723e-15,"3","PILRA"
3.6083780166527e-19,0.355984011599996,0.957,0.895,5.858923385639e-15,"3","SBNO2"
3.85434135420419e-19,0.362243213466142,0.574,0.363,6.25829405682134e-15,"3","ADAMDEC1"
7.2917873727391e-19,0.324991463452266,0.962,0.931,1.18396751571165e-14,"3","OS9"
1.34815798676286e-18,0.297009432991902,0.935,0.907,2.18900412310685e-14,"3","TCIRG1"
1.96231666677754e-18,0.363442764167628,0.866,0.777,3.18621357184669e-14,"3","TUBA4A"
2.08503020016661e-18,0.334546284368658,0.911,0.796,3.38546353601052e-14,"3","MMP14"
3.0671838286905e-18,0.322515348413697,0.526,0.306,4.98018638264477e-14,"3","KLK7"
3.4504755137136e-18,0.327377093636542,0.804,0.634,5.60253709161677e-14,"3","CDKN1A"
3.63024593010235e-18,0.354347097229028,0.656,0.457,5.89443031670718e-14,"3","SGK1"
4.25371111579721e-18,0.264580939716382,0.323,0.149,6.90675073871992e-14,"3","CLDN23"
4.27676827759083e-18,0.308400763605039,0.751,0.54,6.94418865232423e-14,"3","TGM2"
4.44222597811595e-18,0.34814823223113,0.923,0.841,7.21284232066687e-14,"3","GPNMB"
4.62888806326917e-18,0.323377501225852,0.684,0.491,7.51592554833015e-14,"3","TSPAN3"
4.76803251751011e-18,0.3299914154226,0.789,0.641,7.74185439868117e-14,"3","LILRB2"
5.98943411086456e-18,0.315648114553133,0.722,0.483,9.72504416581078e-14,"3","SBSN"
6.76922614316088e-18,0.323634483445059,0.514,0.318,1.09911924886503e-13,"3","GLA"
8.47340688067412e-18,0.302859738697651,0.555,0.353,1.37582707521506e-13,"3","LACTB"
9.4057259431012e-18,0.332964657770065,0.983,0.981,1.52720772138134e-13,"3","CTSZ"
9.41816079044391e-18,0.306489193821488,0.976,0.96,1.52922676754438e-13,"3","C1QC"
9.58511080777866e-18,0.307736371846306,0.507,0.301,1.55633444185902e-13,"3","PTAFR"
1.22580744094638e-17,0.345920034893021,0.679,0.489,1.99034354186464e-13,"3","CD274"
3.04248015980383e-17,0.312663450223298,0.591,0.397,4.94007503547348e-13,"3","PDXK"
3.0856727398968e-17,0.367781053699761,0.828,0.715,5.01020682777043e-13,"3","TALDO1"
3.13097962024867e-17,0.329087140446414,0.806,0.662,5.08377160939776e-13,"3","GTF3C6"
4.80136719344053e-17,0.3294830155812,0.754,0.622,7.79597991198938e-13,"3","PSENEN"
5.72340499021559e-17,0.333575234318696,0.72,0.573,9.29309268261305e-13,"3","GNPTG"
9.14857989897789e-17,0.274063759167531,0.567,0.361,1.48545491819704e-12,"3","VPS37C"
1.56099690461628e-16,0.400911439558972,0.581,0.398,2.53459067402545e-12,"3","CYP27A1"
1.63798789544569e-16,0.293424243846715,0.457,0.256,2.65960094583517e-12,"3","EVPL"
2.12627550656965e-16,0.323769645541668,0.61,0.436,3.45243354001714e-12,"3","ALOX5"
2.1642781184262e-16,0.371212069862923,0.976,0.94,3.51413838088863e-12,"3","C1QB"
2.38533867606092e-16,0.465028333567009,0.993,0.991,3.87307440832012e-12,"3","FTH1"
2.66841481349324e-16,0.32151373468836,0.806,0.65,4.33270513266897e-12,"3","IFIT3"
2.96017126256474e-16,0.308189403646084,0.876,0.737,4.80643007902637e-12,"3","P4HB"
4.54622283885874e-16,0.311788378179929,0.627,0.45,7.38170202345494e-12,"3","ATP6V0A1"
5.30545571871773e-16,0.285866470803701,0.66,0.488,8.61446845048198e-12,"3","ARHGAP18"
5.95133380224536e-16,0.308744605912287,0.77,0.606,9.6631806947058e-12,"3","VAT1"
6.20277995664608e-16,0.308877625147951,0.782,0.581,1.00714538156062e-11,"3","PKP1"
6.67493444730303e-16,0.262748483896001,0.438,0.251,1.08380910620859e-11,"3","GNG5"
7.19787718593243e-16,0.300370668222078,0.416,0.241,1.16871931867985e-11,"3","CXCL16"
8.03012665826813e-16,0.302691634504917,0.699,0.525,1.303851665503e-11,"3","COX5B"
1.08186744007759e-15,0.304692787981408,0.89,0.802,1.75662816245398e-11,"3","CLTB"
3.34566242483741e-15,0.325122128326627,0.679,0.526,5.4323520792085e-11,"3","SDC4"
3.41656645859706e-15,0.288553842501038,0.646,0.463,5.54747895882404e-11,"3","UAP1L1"
3.48389973162861e-15,0.276530248318017,0.522,0.332,5.65680799424538e-11,"3","NDST1"
4.84810470752852e-15,0.279939391845424,0.498,0.314,7.87186761361405e-11,"3","MSR1"
5.11148147504808e-15,0.284371228206641,0.778,0.607,8.29951247103557e-11,"3","CSF1R"
5.89230443053453e-15,0.301253692122574,0.914,0.874,9.56733470385892e-11,"3","RASSF4"
6.73553212291519e-15,0.327805850679781,0.667,0.478,1.09364835079774e-10,"3","AQP3"
6.73984781607006e-15,0.281534204262911,0.849,0.754,1.0943490898953e-10,"3","ARPC5"
7.78050688811262e-15,0.317794823902005,0.794,0.676,1.26332090342285e-10,"3","RAB5IF"
9.22913695869e-15,0.312701117189834,0.694,0.491,1.4985349679825e-10,"3","CASP14"
1.07371957538773e-14,0.295160067157858,0.926,0.866,1.74339847455705e-10,"3","ATP5IF1"
1.4543186890499e-14,0.26310488772858,0.531,0.344,2.36137725541032e-10,"3","GADD45G"
1.48605878794947e-14,0.326274500277776,0.739,0.627,2.41291365399355e-10,"3","RNF149"
1.52753196615403e-14,0.315737685091007,0.9,0.796,2.4802536534443e-10,"3","CD163"
