"gene","corr_estimate","pvalue"
"CXCL9",1,0
"LYZ",0.665851343998674,0
"GBP5",0.609098424264202,0
"WARS",0.566339237961056,0
"PFN1",0.553849656780802,0
"HLA-DPB1",0.553672435787816,0
"HLA-DRA",0.551407115133209,0
"CORO1A",0.549953117642901,0
"IDO1",0.543646516437413,0
"IFI30",0.541765991804846,0
"HLA-DQA1",0.536240916097354,0
"HLA-DPA1",0.531644046357008,0
"IL32",0.531607271036642,0
"MMP9",0.523751495908447,0
"COTL1",0.521320173414777,0
"LAPTM5",0.519285367907775,0
"GBP1",0.515843385131314,0
"CD74",0.514990723335699,0
"LCP1",0.509722846437386,0
"SOD2",0.498928308268706,0
"PSAP",0.49481971901437,0
"IL2RG",0.490643424409574,0
"LTB",0.487948129061642,0
"CYBA",0.486100787504887,0
"UBD",0.485049270272045,0
"IRF1",0.478335159389497,0
"ACTB",0.474765530112284,0
"CCL5",0.469894662662746,0
"CTSB",0.469452406812861,0
"RNF213",0.467132933267045,0
"ARPC1B",0.465410531463593,0
"CTSS",0.462984905696991,0
"SRGN",0.459550842087985,0
"CTSZ",0.456333007296982,0
"LAP3",0.4533505496166,0
"S100A9",0.453095776771303,0
"SLAMF7",0.451516369982037,0
"LSP1",0.450883699285941,0
"EFHD2",0.450091088610526,0
"CAPG",0.448302648238856,0
"JAK3",0.447164392034886,0
"FCER1G",0.444556282681116,0
"STK17B",0.442024093530066,0
"GNLY",0.436998307030806,0
"LIMD2",0.430759046965951,0
"ICAM1",0.429194087498321,0
"RAC2",0.426660359918625,0
"TRBC2",0.422697931314782,0
"TRBC1",0.420009037162222,0
"IKZF1",0.41655131100669,0
"GZMB",0.414510799789112,0
"TMSB4X",0.411674445679498,0
"MMP1",0.411261094940061,0
"TIMP1",0.409138444988396,0
"WIPF1",0.407630302038753,0
"ITGB2",0.406840006513016,0
"S100A8",0.402729536412209,0
"HLA-DMB",0.400869998935025,0
"TAPBP",0.397380958387993,0
"SPOCK2",0.396500672802908,0
"HCLS1",0.39402291375382,0
"B2M",0.393683223794826,0
"CTSH",0.392271369257108,0
"SEPTIN1",0.391886478395774,0
"ACP5",0.388872670122088,0
"SBNO2",0.388449313235699,0
"ARHGAP45",0.388136118909196,0
"FGL2",0.387277997803669,0
"CYBB",0.38598122002671,0
"SPI1",0.384958756559831,0
"TNC",0.383701109285905,0
"CNDP2",0.381242900871716,0
"SLAMF8",0.380748873814939,0
"VOPP1",0.378776636370172,0
"IL4I1",0.374771508577226,0
"RASSF4",0.374759484047557,0
"IRF8",0.373882665054339,0
"SQOR",0.372202210924613,0
"SOCS1",0.370313570462523,0
"CD3D",0.368455628739707,0
"PLEK",0.367662601886543,0
"TRAC",0.367387879533828,0
"TYMP",0.365963574266421,0
"TYROBP",0.364311882640113,0
"CCL18",0.363129124640414,0
"ITGAX",0.361699035248304,0
"APOBR",0.360386289739109,0
"HIST1H1E",0.357781638094247,0
"CXCL11",0.356143039224978,0
"PSMB10",0.355380959991961,0
"LCP2",0.355363602597063,0
"BST2",0.354856540024449,0
"HLA-DMA",0.354704206612829,0
"SMAP2",0.354486682752717,0
"HLA-A",0.354472044244029,0
"STAT1",0.353218098669141,0
"EHBP1L1",0.35250926419142,0
"FYB1",0.352235482370015,0
"FBP1",0.351885787290197,0
"CTSD",0.351536269113229,0
"ARHGAP9",0.347930271901097,0
"CD40",0.347920472044135,0
"PCBP1",0.347498927312814,0
"FLNA",0.346544799939821,0
"IL7R",0.344543395874802,0
"PRRC2C",0.342770974818683,0
"CD52",0.342642658975207,0
"CIITA",0.342552377877311,0
"C1QB",0.342116031585774,0
"ACTR3",0.341996124418411,0
"TRIM22",0.341501655203027,0
"HLA-F",0.341250130558195,0
"SELL",0.340605711156079,0
"SNX20",0.340604942012601,0
"CD37",0.340417575000344,0
"SKAP1",0.340134559240791,0
"PLEKHO1",0.339544695485325,0
"TCIRG1",0.339294182396711,0
"GRK2",0.338054319904736,0
"SQSTM1",0.337939613190764,0
"IL2RB",0.337137574352151,0
"CDC42SE2",0.335958106095802,0
"ARPC2",0.335934950069277,0
"KRT16",0.334899922995675,0
"SNX10",0.334370490398963,0
"ARHGDIB",0.333946427988977,0
"TRAF1",0.333663935654873,0
"TAP1",0.333461413824804,0
"ACAP1",0.333390591624297,0
"PTPN6",0.332250900873917,0
"FTH1",0.33130995086953,0
"MSN",0.328190055330117,0
"SERPINB9",0.328164454423689,0
"MAN2B1",0.328070652831544,0
"BIRC3",0.325399783197144,0
"HIST1H1B",0.324176608205951,0
"RHOF",0.323672604900369,0
"CSF2RB",0.32358370941648,0
"ARPC4",0.323427241430965,0
"ARHGEF1",0.323083539224679,0
"PLAUR",0.322493297695872,0
"MARCKS",0.322379431959797,0
"GMFG",0.320818461115263,0
"MYO1G",0.320184177589497,0
"PTPN1",0.319976764889821,0
"CDV3",0.318399002507376,0
"PTPRC",0.316867519291987,0
"STX11",0.31602265923793,0
"AKNA",0.315938600191392,0
"PRF1",0.314941364855618,0
"SLA",0.314529780120429,0
"TGFB1",0.314098844551469,0
"HNRNPA2B1",0.31320227093579,0
"SULF1",0.31299164291901,0
"TBC1D10C",0.31234942954471,0
"FGR",0.312324964339153,0
"JUNB",0.312201212453484,0
"HLA-DOA",0.312008865448147,0
"FPR3",0.311510088156745,0
"EIF4A1",0.310922225215028,0
"IGKC",0.310914117259256,0
"HIST1H3D",0.310812540043718,0
"HSPA8",0.310317507513533,0
"G3BP2",0.30998892287847,0
"CTSL",0.309960104728577,0
"TAP2",0.309576646886553,0
"MCL1",0.309322477224228,0
"MT2A",0.309262480116393,0
"PREX1",0.30896167553554,0
"C15orf48",0.308365362369097,0
"NFKB2",0.308210327986637,0
"CD4",0.307863422820957,0
"CALHM6",0.305826883647711,0
"PSTPIP1",0.305326365400901,0
"HSPA5",0.305171247733909,0
"IGSF6",0.303916821973609,0
"TFRC",0.303736551272648,0
"IGFLR1",0.303335977458438,0
"STK4",0.30288590864609,0
"GSTO1",0.302603877587864,0
"FN1",0.302569804876857,0
"CHI3L1",0.301993374707583,0
"ID2",0.30190620690147,0
"GBP2",0.301561756754623,0
"CYBC1",0.300846289610484,0
"CXCR4",0.298846668308417,0
"MYO1F",0.298413138770512,0
"APOL1",0.298371833876402,0
"FCGR3A",0.297797046641308,0
"NABP1",0.297686651978713,0
"ARID5A",0.297054208644323,0
"CD53",0.297051367233364,0
"CYTH1",0.296617875296887,0
"CD3E",0.295245936120303,0
"ANP32E",0.295233766899991,0
"CXCL10",0.295193042626411,0
"PLAAT4",0.295085256540051,0
"TGM2",0.294819124333752,0
"SASH3",0.294619238203887,0
"SPN",0.294073211482909,0
"CD247",0.293789773709607,0
"LAG3",0.293301922962502,0
"ENO1",0.293216215856006,0
"EPSTI1",0.293086961145817,0
"GZMA",0.293043081583724,0
"PTGDS",0.292752666627038,0
"TNFAIP2",0.292660084178399,0
"HLA-E",0.292451969872312,0
"GABARAP",0.292296108728628,0
"MPEG1",0.292001715092253,0
"DBNL",0.29195884488827,0
"NKG7",0.291687709637419,0
"GIMAP5",0.291600426003111,0
"LITAF",0.291519547643834,0
"ISG20",0.291433124770041,0
"TAGLN2",0.290897836331837,0
"PSMB9",0.290135119274107,0
"THEMIS2",0.289168173262693,0
"GLIPR2",0.28860004117518,0
"PIK3CD",0.288048911496947,0
"KLRK1",0.287822965859421,0
"CYTH4",0.287672475258358,0
"CCDC88B",0.287384545800455,0
"RBM3",0.286813857201665,0
"HIST1H4A",0.285290362541385,0
"RHOA",0.282900890174413,0
"DDX5",0.282665514953438,0
"ARPC3",0.282454067409569,0
"S100A6",0.282379128784403,0
"SELPLG",0.28176557250369,0
"GBP4",0.281690134892248,0
"ADAM19",0.281671225336056,0
"EVL",0.28156881829772,0
"PPIB",0.281329241537591,0
"ATP6V1B2",0.279374735757068,0
"OAZ1",0.279194706540033,0
"DEF6",0.27911619283043,0
"MOB3A",0.278816725075097,0
"EMP3",0.278730004915413,0
"CLEC2D",0.278714291843565,0
"LCK",0.278611417204889,0
"ZYX",0.278177808593772,0
"FNBP1",0.277838684845976,0
"GRB2",0.277656874825966,0
"CAPZB",0.277258040017429,0
"KLRC3",0.276940137891961,0
"FERMT3",0.27602108164418,0
"NR1H3",0.275809514562092,0
"DRAP1",0.27553565185011,0
"GNAI2",0.275344591320427,0
"FXYD5",0.274977467909883,0
"CCL19",0.274851707022982,0
"LAMP3",0.274267407786374,0
"IL21R",0.27411886660534,0
"PPP1R9B",0.274032287854235,0
"AIF1",0.273417832741458,0
"FMNL1",0.27289550964023,0
"ISG15",0.272798933650432,0
"KCNAB2",0.272170226334313,0
"FCGR1A",0.272023803060041,0
"CRISPLD2",0.271876897701565,0
"HIST1H4D",0.271104412123596,0
"IFI6",0.270925353768351,0
"IGHG1",0.270369110539836,0
"CSK",0.270232997264015,0
"CD6",0.270131870766696,0
"NCKAP1L",0.269608999288303,0
"TNF",0.269435894313706,0
"PTPRE",0.268660624065864,0
"CCR7",0.268177709253138,0
"VAMP5",0.267228061494099,0
"SEMA4D",0.267228002072813,0
"GREM1",0.267068317115524,0
"HNRNPUL1",0.26649674906282,0
"GLUL",0.266451326059841,0
"DOCK8",0.266039674408758,0
"ARHGAP25",0.265685982362195,0
"SAMSN1",0.265342852395459,2.96439387504748e-323
"CD274",0.264804772291602,6.52166652510445e-322
"TNFRSF1B",0.264755694538268,8.69555536680594e-322
"C1QC",0.263915482624458,1.09000762785496e-319
"SDCBP",0.263553721364228,8.69604943245178e-319
"ITGA4",0.262151568189513,2.6399556292919e-315
"FAM49B",0.262085380031826,3.8499031866848e-315
"ADA2",0.261407457663225,1.8237382446506e-313
"IKZF3",0.261002507751456,1.81736328591908e-312
"RILPL2",0.260705611702164,9.78066348549143e-312
"DENND2D",0.258606166543565,1.35468730946271e-306
"LILRB2",0.258297644369792,7.6453533272217e-306
"PGD",0.257333340985018,1.68203868498627e-303
"CLEC7A",0.257004454080808,1.05309331617968e-302
"OAS2",0.256531508447438,1.46555366394748e-301
"KYNU",0.256160077419404,1.1545218000317e-300
"CD7",0.256108871907501,1.53413627014079e-300
"UBE2L6",0.255542312389602,3.5483142464806e-299
"LHFPL2",0.255478083779664,5.0635400241605e-299
"UCP2",0.255130678313376,3.45935520343074e-298
"SERPINA1",0.255020029047655,6.37568191962674e-298
"FUS",0.25262613153967,3.29046064795515e-292
"VAC14",0.252399009523336,1.13782948095379e-291
"CD96",0.252315881824089,1.79122645910287e-291
"CTSC",0.25212093455132,5.18834637987443e-291
"SRSF3",0.252105055104809,5.65761612250449e-291
"LPXN",0.251480660744474,1.69491719855678e-289
"SEPTIN6",0.250521247590869,3.08889188067209e-287
"AGAP2",0.250389378588667,6.3060749022295e-287
"ADAMDEC1",0.250313738352427,9.49439184767044e-287
"PLA2G2D",0.249976876929548,5.86335581125772e-286
"CTLA4",0.249746102182647,2.03762291454613e-285
"NFKBIA",0.249462200624901,9.41596251059758e-285
"C2",0.249257298815685,2.83857530535333e-284
"TRBJ2-2",0.249244271789317,3.04476440262833e-284
"HS3ST3B1",0.248648739856287,7.47837087690661e-283
"S100A4",0.248302291426356,4.79570233454119e-282
"TRPV2",0.247881263638677,4.57001460057477e-281
"LAT",0.247457805115858,4.39281515954002e-280
"CDC42SE1",0.247273632176271,1.17383450381097e-279
"SLC39A8",0.247215370216777,1.60165114282876e-279
"PLSCR1",0.246387561406901,1.31301994733623e-277
"CASP8",0.246364283211664,1.48586892863386e-277
"BCL2A1",0.2455545586714,1.08812066748977e-275
"JPT1",0.245457380575854,1.81970673674871e-275
"IGHM",0.244980854349934,2.2576779996159e-274
"CXCR3",0.244868931966251,4.0755340534476e-274
"HNRNPA3",0.243934470437989,5.58202200506407e-272
"YWHAH",0.243611079475173,3.04839227143921e-271
"CHIT1",0.24273118795029,3.05152124722514e-269
"LAIR1",0.242547780463747,7.95190987830378e-269
"LASP1",0.241783765394357,4.25994621693192e-267
"PEA15",0.241708573892834,6.29837043122691e-267
"KLHL6",0.241560166837109,1.3621960140976e-266
"JCHAIN",0.241130718415793,1.26580867146717e-265
"GRAMD1A",0.240805608788937,6.82330628336237e-265
"CD68",0.240699408232472,1.18235737796896e-264
"LGALS2",0.24061368978623,1.84234030821335e-264
"CTSW",0.240331546445566,7.92211867063698e-264
"PLD3",0.240190333303127,1.64278940728397e-263
"VAMP8",0.24006936125542,3.0672969496089e-263
"DEK",0.239838341825892,1.00969310429773e-262
"PI15",0.239805195991379,1.19779668540981e-262
"HIST1H4C",0.239429298486078,8.29830215455355e-262
"WAS",0.238987368668097,8.04215754299355e-261
"ARAP1",0.238635339777826,4.89371048139826e-260
"PTK2B",0.237509162395931,1.54846451511236e-257
"TMBIM6",0.237414967077671,2.50281103065925e-257
"ARGLU1",0.237174646576798,8.51184407698373e-257
"STK10",0.237066394368453,1.47667188702546e-256
"ATP6V0B",0.2368458692594,4.53224897627827e-256
"AP5B1",0.236797654852337,5.790656896937e-256
"QKI",0.236606092969841,1.53209331095346e-255
"BIN2",0.236562397170516,1.9125739487694e-255
"VAV1",0.236441616934759,3.53012807781697e-255
"S100A10",0.236393866329596,4.4975923537424e-255
"SH2D2A",0.236255156512935,9.0867562451717e-255
"VIM",0.235770742756531,1.05555911572222e-253
"FCGR2A",0.235156909173616,2.34210409618258e-252
"IFI27",0.234897315013234,8.6638895977983e-252
"NUB1",0.234855884438168,1.06737387071735e-251
"APOE",0.234688773276824,2.47507059381076e-251
"SLC15A3",0.233968744956759,9.20681132198725e-250
"SRC",0.233881801275573,1.42359509621185e-249
"MAP4K1",0.233767051072127,2.5297571450866e-249
"CD84",0.232741832258153,4.2448686772447e-247
"GIMAP4",0.232692504311979,5.4279320209338e-247
"UNC93B1",0.232450067503965,1.81560729405414e-246
"ARHGAP4",0.232257830689863,4.72492912080415e-246
"NUP62",0.232183033969637,6.8534321654307e-246
"WDFY4",0.231968632807191,1.98864007074087e-245
"MMP2",0.231660382812056,9.1808803004969e-245
"S100A7",0.230967430488104,2.8361137912785e-243
"TMC8",0.230572382844018,1.99458506382538e-242
"FLOT2",0.230477642740864,3.18251988027442e-242
"ARL4C",0.230106292766401,1.98267870654699e-241
"MYH9",0.229725777344007,1.28785676222434e-240
"FCMR",0.229643065227327,1.93333527032016e-240
"CTSK",0.229623034024898,2.13317594243891e-240
"MYD88",0.229237191409542,1.41607576023083e-239
"ZNF101",0.229214950227072,1.57915900428613e-239
"BCL2L11",0.22893193372097,6.314939460585e-239
"MARCKSL1",0.228848745100949,9.4873504562638e-239
"GCH1",0.228539751519903,4.29667492091384e-238
"ASAH1",0.226954987679287,9.59682518890205e-235
"ADGRE5",0.226841411920762,1.66398859255301e-234
"TIGIT",0.226686571384769,3.52210651161779e-234
"CYLD",0.226297073674304,2.31678151181417e-233
"COPE",0.225878379961721,1.74805225115355e-232
"PLA2G7",0.22575092418202,3.23125708187745e-232
"APOBEC3A",0.22420648503208,5.36157652636853e-229
"CD63",0.224177444914504,6.16031535438258e-229
"TNIP1",0.224011817427913,1.35960518291834e-228
"CBX6",0.223928231268627,2.02681749184618e-228
"CYTIP",0.223606050230401,9.43018358003042e-228
"ETS1",0.223432344620424,2.15812704369272e-227
"M6PR",0.22325631683271,4.99029425357603e-227
"MCM5",0.222803252654287,4.30198223290876e-226
"HSP90AA1",0.222718798144608,6.42434619243553e-226
"CPVL",0.222523320380438,1.62427624106607e-225
"PARVG",0.222508403867809,1.7433440192028e-225
"DRAM1",0.222073485271164,1.36828736885316e-224
"IFIT3",0.221794452240087,5.11964095005811e-224
"HIST1H3I",0.221202366458075,8.36765093541499e-223
"PRR13",0.220853193254297,4.33004122077033e-222
"CORO7",0.220453234863248,2.83587096661468e-221
"TRAF3IP3",0.220225094188556,8.27034819967288e-221
"SLFN5",0.219964585626903,2.80326052939121e-220
"MCOLN2",0.2196996382843,9.68564216993275e-220
"IFI35",0.219458686394475,2.98680482463114e-219
"FTL",0.219150838795646,1.25663852032438e-218
"SLC43A2",0.219078304740303,1.76236534034225e-218
"ARRB2",0.218837765046522,5.40530407540532e-218
"PPP1R18",0.21868019867611,1.12546530966763e-217
"RCSD1",0.218373802579112,4.67707220089724e-217
"TNFAIP8",0.218063030936557,1.97914565035282e-216
"CD163",0.217589124072905,1.77815815187523e-215
"SMCO4",0.217396386118461,4.33615445743653e-215
"NINJ1",0.217142465811839,1.40137937549501e-214
"APOC1",0.217009433344286,2.58942683039345e-214
"ARL6IP5",0.216956454799107,3.30630567632727e-214
"CDC25B",0.216886069001632,4.57417517896549e-214
"APOL3",0.216456099191109,3.31416543880676e-213
"HIST1H2AD",0.216101895033035,1.68840810517092e-212
"SH3BP1",0.215294465409616,6.83312400487587e-211
"TMEM176B",0.214939176851229,3.46508009462695e-210
"SLAMF1",0.214007299489651,2.41563480074194e-208
"FKBP5",0.213539986942923,2.0142327906453e-207
"LRCH4",0.213275197401388,6.68398945148292e-207
"CD27",0.212962971399568,2.74395458522203e-206
"ADAMTS4",0.212468704865077,2.55454556797818e-205
"IRF4",0.212412993953613,3.28376787012303e-205
"VASP",0.212203777164836,8.42661170299961e-205
"CCR1",0.212099730769345,1.34595283220582e-204
"TNS3",0.211995184659381,2.15413924602847e-204
"MMP14",0.211753017386894,6.39669434392597e-204
"GPR132",0.211751069096568,6.45291640842549e-204
"CXCL13",0.211132011618148,1.0360730142314e-202
"GM2A",0.210854542068091,3.58526451638702e-202
"HIST1H2BO",0.209863860476935,2.97258559530779e-200
"CBFB",0.209558485588719,1.1549302974657e-199
"PLEKHO2",0.209426589321261,2.074182864157e-199
"SAMHD1",0.20897443219612,1.53909708821966e-198
"EMILIN2",0.207722573467071,3.85882894234367e-196
"SEPTIN2",0.207494754113004,1.05047260795673e-195
"TNFRSF4",0.207414186500044,1.49648320873656e-195
"SLC20A1",0.207321575779216,2.24725137085856e-195
"RASGRP1",0.207050559870696,7.37737603870513e-195
"PIK3AP1",0.206851120755341,1.767415624745e-194
"NCL",0.20676482750144,2.57863613125061e-194
"HNRNPLL",0.206638373290529,4.48390789979008e-194
"MGAT1",0.206151675739963,3.75755609921355e-193
"GIMAP1",0.20590580428887,1.09752901174354e-192
"HIST1H2BN",0.205866121492111,1.30464162944501e-192
"TMEM176A",0.205860029532486,1.3397233218557e-192
"OS9",0.205835538926151,1.4905246269442e-192
"RELB",0.205824822885113,1.56173264903519e-192
"ARHGDIA",0.205784900820008,1.85824197467531e-192
"TNFRSF6B",0.205658732314159,3.2180417510763e-192
"SIPA1",0.205615933721154,3.87663959584881e-192
"PRKX",0.205287922961896,1.61284611513747e-191
"FAM107B",0.205151932975196,2.9104924075729e-191
"PAG1",0.204932888259645,7.52541112836756e-191
"DCAF7",0.204867288926456,9.99980221083802e-191
"SIGLEC10",0.204847352010286,1.09019746845987e-190
"TRADD",0.204816884654583,1.24401492635344e-190
"C17orf49",0.204672500060275,2.32456059042386e-190
"SUN2",0.204310326578371,1.1129973465069e-189
"TRAJ18",0.204236998169015,1.52772109903188e-189
"FPR1",0.204033332460739,3.67960083644244e-189
"TGOLN2",0.20401898683387,3.91448808434275e-189
"FGD3",0.203795121098886,1.02751126255596e-188
"MNDA",0.203645697689418,1.95547786895389e-188
"EDEM1",0.203460107614427,4.34562505065666e-188
"TFEC",0.203433168850055,4.87935449590719e-188
"PSMA5",0.203348813457126,7.01222031592035e-188
"IER5",0.202799893008805,7.39557404839947e-187
"CARD11",0.202413522782999,3.86651023151786e-186
"PDIA6",0.201886211109248,3.67547741720861e-185
"RASSF2",0.201777708083027,5.83726703046864e-185
"ARHGAP30",0.201623607788536,1.12545677526452e-184
"HLA-DRB5",0.201576286400899,1.37669084157862e-184
"HIST1H4B",0.201455684912349,2.30014095855262e-184
"PPM1G",0.201355430709588,3.52332710099948e-184
"ZAP70",0.201034192134443,1.37943644279333e-183
"ITK",0.200802139045312,3.69188917029368e-183
"PLXNB2",0.200638669316334,7.38096840705604e-183
"SLCO2B1",0.200613813523781,8.20043741815192e-183
"SLC11A1",0.199931413263587,1.46811382451124e-181
"ANKRD11",0.199643773591443,4.93740631617137e-181
"ETV6",0.199404484754229,1.35229462969719e-180
"SLC31A2",0.199304463020269,2.05971324128201e-180
"DUSP2",0.1990155231835,6.93635408008791e-180
"HERPUD1",0.198555280914806,4.77949692906176e-179
"CD5",0.19844890903372,7.4614269237499e-179
"PABPC1",0.198293032609816,1.43246695721924e-178
"VASH1",0.197717054614432,1.58738890446808e-177
"RHBDF2",0.196782894894042,7.72529935707604e-176
"RAPGEF1",0.196669402065299,1.2368396129431e-175
"IL3RA",0.196259923288406,6.74091919375824e-175
"RAB7A",0.196015824239148,1.84892586147327e-174
"DPP9",0.195795289647744,4.59528424738455e-174
"PTGES3",0.195615422559198,9.64801982397956e-174
"H2AFY",0.195606711792221,1.00006975610988e-173
"CSGALNACT2",0.195417736640031,2.1782520588332e-173
"ZNF267",0.195391602752487,2.42568353155644e-173
"NFAM1",0.1953194657483,3.26419698618577e-173
"CHMP4B",0.195064708238017,9.30541536189718e-173
"RNASET2",0.194647464822068,5.15810767453422e-172
"GPSM3",0.194326248530506,1.92267078736667e-171
"HIF1A",0.194205892844965,3.14590226843838e-171
"ATOX1",0.193600632415484,3.72368731427255e-170
"ATP5F1E",0.193467273780895,6.4114470988002e-170
"MRTFA",0.19322791256799,1.69854002634285e-169
"TCN2",0.193211653497471,1.81466549897467e-169
"PPM1M",0.193135120491553,2.47715531218652e-169
"EHD1",0.192837681137209,8.29243763425704e-169
"PITPNA",0.192696005028873,1.47338143150406e-168
"LIPA",0.192493221130856,3.35179120698087e-168
"CSF2RA",0.192220396827065,1.01133322741912e-167
"CALM3",0.191739419610243,7.05763558102664e-167
"TMEM173",0.191172233436346,6.93014328549e-166
"ARF3",0.190862701888646,2.40338391150827e-165
"CSTB",0.190726034381479,4.15897525757948e-165
"HIST1H1D",0.190548093700015,8.48789167768319e-165
"WDR1",0.190066492785189,5.83125684950434e-164
"RALA",0.18990737013045,1.10102794383936e-163
"CALR",0.189514707779733,5.27113832567492e-163
"CLCN7",0.189183984949587,1.96588652220165e-162
"RAB43",0.18902596481811,3.68398920703995e-162
"LYN",0.188968468759013,4.62916009649959e-162
"PSD4",0.188915491038779,5.71298463662398e-162
"ZC3H4",0.188167756158553,1.10513816753828e-160
"ATP6V1A",0.187991003618499,2.22197345950165e-160
"SAMD3",0.187801956704557,4.68620871521196e-160
"HLA-DRB1",0.187777329084276,5.16434223307884e-160
"TRBV28",0.187373856251405,2.53176601891003e-159
"SCPEP1",0.187076287852555,8.1581953921081e-159
"SIGIRR",0.186889036392031,1.70187905662635e-158
"PTPN7",0.186860455165132,1.90388367949596e-158
"CHST11",0.186814864744359,2.27679977989567e-158
"CD72",0.18662767933177,4.74317919772844e-158
"APOBEC3G",0.186456548114013,9.27209116994351e-158
"SPATA13",0.186370288858974,1.29958139090019e-157
"TAGAP",0.186079471854496,4.05142236142987e-157
"CFLAR",0.185804494646847,1.18510720146096e-156
"TNKS2",0.185802745838788,1.19321832538033e-156
"NECAP2",0.185786006538906,1.27371667353581e-156
"RFX5",0.185780919657415,1.29923712121666e-156
"GMIP",0.185755768581608,1.43312071534788e-156
"CST7",0.185745069993201,1.49416786869145e-156
"HNRNPD",0.18557454828468,2.90405232814887e-156
"RAB4B",0.18548332961418,4.14261127618098e-156
"SOCS3",0.185241179724559,1.06269085797709e-155
"TNFSF10",0.184976496766348,2.97137986977426e-155
"ANXA6",0.184750390551039,7.14308546983443e-155
"TSC22D3",0.184591304933604,1.32313398850556e-154
"PTGES2",0.18456363811164,1.47278018129208e-154
"HIST1H2AG",0.184535304668028,1.64355991464004e-154
"SLC1A3",0.184280267665365,4.40882714120217e-154
"MPP1",0.184113971616263,8.38318104192262e-154
"IL27RA",0.183971043119646,1.45567096552677e-153
"RIPOR2",0.183461162767026,1.03844564833815e-152
"ALOX5AP",0.182961919866698,7.07056586892758e-152
"PSME1",0.181984556308926,2.97401206892959e-150
"CCDC71L",0.181684846490523,9.32080383197957e-150
"CCL21",0.181490805995417,1.95067392545595e-149
"CCDC88A",0.181223633339044,5.38517088082477e-149
"MAPKAPK2",0.180640007909327,4.92230404875758e-148
"IFI16",0.180402769506323,1.20739753443715e-147
"KDM2B",0.179881441307386,8.63488173896689e-147
"ICAM3",0.179769403060591,1.3168391643674e-146
"S100A2",0.17956118416605,2.88285195270862e-146
"HIST2H2AB",0.179552395131227,2.97973008643746e-146
"RNASEK",0.179318856005252,7.16684786739456e-146
"GTF3C6",0.179303276991601,7.59863168091927e-146
"TRAF5",0.17904897905855,1.97300492179307e-145
"TNIK",0.178087400933736,7.18493746821485e-144
"STAT3",0.177576066488717,4.81979428373839e-143
"ATF5",0.177034013097387,3.60194648938538e-142
"NNMT",0.176939342124598,5.11454391668952e-142
"PTMS",0.176925947008815,5.37458277867361e-142
"CASP4",0.176631313670457,1.59824899229047e-141
"SNAP23",0.176416650221571,3.53145072913564e-141
"PGGHG",0.176110550194716,1.09182456106258e-140
"TMX1",0.175936571074032,2.07189066443138e-140
"COX5A",0.175621529691099,6.59803250376107e-140
"RGS19",0.175484576038141,1.09093614673759e-139
"STAT2",0.175070239966066,4.9819054181426e-139
"TRIM38",0.174947320338032,7.81191732998484e-139
"ABI3BP",0.174918768238079,8.67193608568015e-139
"IGHG3",0.174812466668606,1.27914521699447e-138
"FCGR1B",0.174781637174242,1.43171258240264e-138
"POLR2G",0.174608579101027,2.69390959433076e-138
"PPP6R1",0.17434658447247,7.0055871578524e-138
"HIST1H4I",0.174207764688356,1.16171692449271e-137
"MLLT6",0.173619948124229,9.84359959087262e-137
"TAF10",0.173586886320602,1.1098230439301e-136
"SLC2A6",0.173070278662609,7.21066637028625e-136
"SPIB",0.172969331836724,1.03868628831186e-135
"SH3BGRL3",0.172880260705386,1.43306082721249e-135
"ITGAL",0.172712045997885,2.63049714772361e-135
"EVI2A",0.172657238050968,3.20569421767621e-135
"CCDC12",0.172650829883726,3.28066460135087e-135
"TXN",0.172527601062885,5.11621688656944e-135
"DDRGK1",0.172453434724903,6.68389534897392e-135
"HCK",0.172134154123912,2.10933483555337e-134
"IL2RA",0.171458470313188,2.38332801697449e-133
"GRAP2",0.171447417795716,2.47954799909388e-133
"TRAJ23",0.171401142267112,2.92635341393029e-133
"RASA2",0.171236557870334,5.27319963610171e-133
"NFKBIE",0.171219384074601,5.60719401555571e-133
"OPTN",0.170994876699739,1.2506953475585e-132
"RGS1",0.170608135109976,4.96810531265221e-132
"GSTK1",0.170245685267482,1.80427499723947e-131
